Region,Scenario,Quantity,FuelType,Unit,2017,2018,2025,2030,2035,2040
Japan,SPS,Capacity,Wind,GW,,,9,13,17,20
Japan,SPS,Capacity,Geothermal,GW,,,1,1,1,1
Japan,SPS,Capacity,Solar PV,GW,,,90,104,116,126
Japan,SPS,Capacity,CSP,GW,,,0,0,0,0
Japan,SPS,Capacity,Marine,GW,,,0,0,1,2
Japan,SPS,CO2 Emissions,Total CO2,MtCO2/y,,,908.16,791.82,722.22,665.58
Japan,SPS,CO2 Emissions,Coal,MtCO2/y,,,371.94,324.44,300.63,279.97
Japan,SPS,CO2 Emissions,Oil,MtCO2/y,,,334.31,289.64,246.09,213.55
Japan,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,201.92,177.74,175.49,172.06
Japan,SPS,CO2 Emissions,Power sector,MtCO2/y,,,401.93,328.94,304.48,282.28
Japan,SPS,CO2 Emissions,Coal,MtCO2/y,,,253.33,216.13,202.44,190.67
Japan,SPS,CO2 Emissions,Oil,MtCO2/y,,,25.4,16.88,9.93,4.61
Japan,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,123.19,95.92,92.1,87
Japan,SPS,CO2 Emissions,Final consumption,MtCO2/y,,,476.35,435.71,394.18,361.79
Japan,SPS,CO2 Emissions,Coal,MtCO2/y,,,101.39,92.45,83.7,76.02
Japan,SPS,CO2 Emissions,Oil,MtCO2/y,,,299.04,264.61,229.57,203.28
Japan,SPS,CO2 Emissions,Transport,MtCO2/y,,,168.14,146.71,125.52,112
Japan,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,75.92,78.65,80.91,82.48
Japan,SPS,CO2 Emissions,Industry,MtCO2/y,,,185.22,170.4,155.23,141.83
Japan,SPS,CO2 Emissions,Transport,MtCO2/y,,,168.4,147.33,126.56,113.31
Japan,SPS,CO2 Emissions,Buildings,MtCO2/y,,,109.45,105.36,100.47,95.48
Japan,SPS,Indicators,Population (million),million,,,123.223,120.024,116.454,112.668
Japan,SPS,Indicators,Share of World population,Percent,,,0.015,0.014,0.013,0.012
Japan,SPS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,5829.68,6048.76,6281.4,6486.77
Japan,SPS,Indicators,Share of World GDP,Percent,,,0.034,0.029,0.026,0.023
Japan,SPS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,47309.999,50396.254,53938.894,57574.2
Japan,SPS,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",,,5180.99,5375.69,5582.44,5764.95
Japan,SPS,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.069,0.064,0.059,0.054
Japan,SPS,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.047,0.043,0.039,0.036
Japan,SPS,Indicators,TPED per capita (toe),toe,,,3.246,3.22,3.159,3.135
Middle East,SPS,Electricity generation,Total generation,TWh/y,,,1306.45,1569.74,1875.64,2169.2
Middle East,SPS,Electricity generation,Coal,TWh/y,,,11.44,16.77,22.73,28.47
Middle East,SPS,Electricity generation,Oil,TWh/y,,,345.78,303.26,272.84,251.45
Middle East,SPS,Electricity generation,Natural gas,TWh/y,,,837.48,1065.16,1253.25,1404.12
Middle East,SPS,Electricity generation,Nuclear,TWh/y,,,41.14,44.84,69.9,77.58
Middle East,SPS,Electricity generation,Renewables,TWh/y,,,70.62,139.7,256.92,407.58
Middle East,SPS,Electricity generation,Hydro,TWh/y,,,26.65,29.42,32.36,35.77
Middle East,SPS,Electricity generation,Bioenergy,TWh/y,,,2.39,6.33,13.76,22.34
Middle East,SPS,Electricity generation,Wind,TWh/y,,,8.86,27.93,59.68,108.98
Middle East,SPS,Electricity generation,Geothermal,TWh/y,,,0,0.03,0.05,0.05
Middle East,SPS,Electricity generation,Solar PV,TWh/y,,,29.44,63.12,122.59,193.39
Middle East,SPS,Electricity generation,CSP,TWh/y,,,3.28,12.88,28.49,47.05
Middle East,SPS,Electricity generation,Marine,TWh/y,,,0,0,0,0
Middle East,SPS,Capacity,Total capacity,GW,,,410,476,561,641
Middle East,SPS,Capacity,Coal,GW,,,3,4,5,6
Middle East,SPS,Capacity,Oil,GW,,,95,86,81,77
Middle East,SPS,Capacity,Natural gas,GW,,,266,309,345,370
Middle East,SPS,Capacity,Nuclear,GW,,,7,8,13,13
Middle East,SPS,Capacity,Renewables,GW,,,40,68,115,173
Middle East,SPS,Capacity,Hydro,GW,,,19,20,22,23
Middle East,SPS,Capacity,Bioenergy,GW,,,0,1,2,4
Middle East,SPS,Capacity,Wind,GW,,,3,10,21,37
Middle East,SPS,Capacity,Geothermal,GW,,,0,0,0,0
Middle East,SPS,Capacity,Solar PV,GW,,,16,32,61,93
Middle East,SPS,Capacity,CSP,GW,,,1,5,10,16
Middle East,SPS,Capacity,Marine,GW,,,0,0,0,0
Middle East,SPS,CO2 Emissions,Total CO2,MtCO2/y,,,1936.23,2104.27,2316.73,2481.1
Middle East,SPS,CO2 Emissions,Coal,MtCO2/y,,,23.04,26.95,31.83,36.45
Middle East,SPS,CO2 Emissions,Oil,MtCO2/y,,,907.64,912.54,954.39,994.19
Middle East,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,1005.55,1164.79,1330.51,1450.47
Middle East,SPS,CO2 Emissions,Power sector,MtCO2/y,,,717.01,747.85,791.78,827.86
Middle East,SPS,CO2 Emissions,Coal,MtCO2/y,,,10.08,14.13,18.86,23.3
Middle East,SPS,CO2 Emissions,Oil,MtCO2/y,,,302.24,252.75,222.9,204.89
Middle East,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,404.68,480.97,550.02,599.66
Middle East,SPS,CO2 Emissions,Final consumption,MtCO2/y,,,1042.99,1173.89,1330.55,1446.37
Middle East,SPS,CO2 Emissions,Coal,MtCO2/y,,,11.77,11.62,11.82,12.07
Middle East,SPS,CO2 Emissions,Oil,MtCO2/y,,,555.78,605.81,676.4,733.68
Middle East,SPS,CO2 Emissions,Transport,MtCO2/y,,,414.14,460.81,527.08,579.26
Middle East,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,475.45,556.46,642.33,700.62
Middle East,SPS,CO2 Emissions,Industry,MtCO2/y,,,347.27,379.37,417.53,455.69
Middle East,SPS,CO2 Emissions,Transport,MtCO2/y,,,436.93,485.3,556.4,613.44
Middle East,SPS,CO2 Emissions,Buildings,MtCO2/y,,,245.26,295.09,342.1,362.55
Middle East,SPS,Indicators,Population (million),million,,,271.934,291.598,308.452,324.121
Middle East,SPS,Indicators,Share of World population,Percent,,,0.033,0.034,0.035,0.035
Middle East,SPS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,7337.97,8723.38,10435,12379.4
Middle East,SPS,Indicators,Share of World GDP,Percent,,,0.042,0.042,0.043,0.044
Middle East,SPS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,26984.379,29915.774,33830.223,38193.761
Middle East,SPS,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",,,3017.11,3603.6,4331.66,5162.69
Middle East,SPS,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.116,0.11,0.105,0.097
Middle East,SPS,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.08,0.077,0.075,0.07
Middle East,SPS,Indicators,TPED per capita (toe),toe,,,3.118,3.279,3.541,3.721
NonOECD,SPS,Electricity generation,Total generation,TWh/y,,,19179.94,22181.54,25316.01,28509.67
NonOECD,SPS,Electricity generation,Coal,TWh/y,,,8242.54,8633.74,8878.03,9002.02
NonOECD,SPS,Electricity generation,Oil,TWh/y,,,617.75,544.87,497.77,451.99
NonOECD,SPS,Electricity generation,Natural gas,TWh/y,,,3568.1,4169.29,4764.99,5424.78
NonOECD,SPS,Electricity generation,Nuclear,TWh/y,,,962.83,1271.27,1605.54,1849.25
NonOECD,SPS,Electricity generation,Renewables,TWh/y,,,5786.66,7560.31,9567.61,11779.57
NonOECD,SPS,Electricity generation,Hydro,TWh/y,,,3181.16,3622.53,4009.49,4380.03
NonOECD,SPS,Electricity generation,Bioenergy,TWh/y,,,447.04,575.77,713.19,870.94
NonOECD,SPS,Electricity generation,Wind,TWh/y,,,1079.09,1595.75,2191.22,2800.98
NonOECD,SPS,Electricity generation,Geothermal,TWh/y,,,54.68,96.38,144.7,196.29
NonOECD,SPS,Electricity generation,Solar PV,TWh/y,,,1009.27,1623.12,2415.61,3381
NonOECD,SPS,Electricity generation,CSP,TWh/y,,,15.34,45.97,91.62,147.49
NonOECD,SPS,Electricity generation,Marine,TWh/y,,,0.07,0.78,1.78,2.83
NonOECD,SPS,Capacity,Total capacity,GW,,,5415,6435,7578,8785
NonOECD,SPS,Capacity,Coal,GW,,,1673,1735,1803,1862
NonOECD,SPS,Capacity,Oil,GW,,,241,220,207,189
NonOECD,SPS,Capacity,Natural gas,GW,,,1040,1162,1281,1426
NonOECD,SPS,Capacity,Nuclear,GW,,,144,187,231,260
NonOECD,SPS,Capacity,Renewables,GW,,,2278,3048,3909,4828
NonOECD,SPS,Capacity,Hydro,GW,,,935,1060,1171,1277
NonOECD,SPS,Capacity,Bioenergy,GW,,,97,120,143,169
NonOECD,SPS,Capacity,Wind,GW,,,489,694,912,1114
NonOECD,SPS,Capacity,Geothermal,GW,,,9,15,22,29
NonOECD,SPS,Capacity,Solar PV,GW,,,742,1144,1631,2192
NonOECD,SPS,Capacity,CSP,GW,,,6,16,30,46
NonOECD,SPS,Capacity,Marine,GW,,,0,0,1,1
NonOECD,SPS,CO2 Emissions,Total CO2,MtCO2/y,,,22457.31,23564.78,24448.2,25167.35
NonOECD,SPS,CO2 Emissions,Coal,MtCO2/y,,,12010.75,12202.18,12248.91,12201.1
NonOECD,SPS,CO2 Emissions,Oil,MtCO2/y,,,6072.01,6434.17,6681.78,6881.84
NonOECD,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,4374.54,4928.43,5517.51,6084.4
NonOECD,SPS,CO2 Emissions,Power sector,MtCO2/y,,,10381.73,10758.18,11042.11,11223.3
NonOECD,SPS,CO2 Emissions,Coal,MtCO2/y,,,8001.41,8267.43,8386.38,8381.55
NonOECD,SPS,CO2 Emissions,Oil,MtCO2/y,,,540.8,468.03,423.24,385.84
NonOECD,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,1839.52,2022.72,2232.48,2455.91
NonOECD,SPS,CO2 Emissions,Final consumption,MtCO2/y,,,11106.47,11817.22,12390.13,12885.08
NonOECD,SPS,CO2 Emissions,Coal,MtCO2/y,,,3823.95,3775.07,3712.72,3674.19
NonOECD,SPS,CO2 Emissions,Oil,MtCO2/y,,,5235.65,5664.66,5949.45,6185.58
NonOECD,SPS,CO2 Emissions,Transport,MtCO2/y,,,3740.71,4134.02,4397.29,4608.7
NonOECD,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,2046.87,2377.49,2727.96,3025.31
NonOECD,SPS,CO2 Emissions,Industry,MtCO2/y,,,5160.94,5398.25,5624.17,5844.95
NonOECD,SPS,CO2 Emissions,Transport,MtCO2/y,,,3973.63,4387.84,4695.6,4954.43
NonOECD,SPS,CO2 Emissions,Buildings,MtCO2/y,,,1652.33,1706.35,1745.59,1763.14
NonOECD,SPS,Indicators,Population (million),million,,,6821.216,7168.009,7492.304,7793.759
NonOECD,SPS,Indicators,Share of World population,Percent,,,0.836,0.841,0.846,0.85
NonOECD,SPS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,106326.26,132725.39,161777.32,192607.35
NonOECD,SPS,Indicators,Share of World GDP,Percent,,,0.614,0.645,0.67,0.689
NonOECD,SPS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,15587.58,18516.354,21592.465,24713.023
NonOECD,SPS,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",,,44722.426,55272.864,66715.089,78709.104
NonOECD,SPS,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.092,0.08,0.07,0.063
NonOECD,SPS,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.063,0.055,0.049,0.044
NonOECD,SPS,Indicators,TPED per capita (toe),toe,,,1.426,1.475,1.515,1.55
North America,SPS,Electricity generation,Total generation,TWh/y,,,5615.27,5780.18,5994.46,6276.83
North America,SPS,Electricity generation,Coal,TWh/y,,,984.69,873.97,809.87,756.99
North America,SPS,Electricity generation,Oil,TWh/y,,,31.3,23.15,18.7,11.8
North America,SPS,Electricity generation,Natural gas,TWh/y,,,2026.23,2074.4,2124.09,2239.62
North America,SPS,Electricity generation,Nuclear,TWh/y,,,832.83,787.67,737.9,683.27
North America,SPS,Electricity generation,Renewables,TWh/y,,,1738.28,2019.04,2301.96,2583.2
North America,SPS,Electricity generation,Hydro,TWh/y,,,770.51,793.02,813.01,833.58
North America,SPS,Electricity generation,Bioenergy,TWh/y,,,104.66,113.94,123.61,133.09
North America,SPS,Electricity generation,Wind,TWh/y,,,538.05,644.49,764.19,865.52
North America,SPS,Electricity generation,Geothermal,TWh/y,,,29.37,36.09,43.74,50.13
North America,SPS,Electricity generation,Solar PV,TWh/y,,,291.19,422.48,542.58,676.63
North America,SPS,Electricity generation,CSP,TWh/y,,,4.29,6.66,10.15,17.2
North America,SPS,Electricity generation,Marine,TWh/y,,,0.22,2.35,4.66,7.06
North America,SPS,Capacity,Total capacity,GW,,,1535,1654,1787,1934
North America,SPS,Capacity,Coal,GW,,,208,181,165,154
North America,SPS,Capacity,Oil,GW,,,37,31,29,25
North America,SPS,Capacity,Natural gas,GW,,,582,622,661,715
North America,SPS,Capacity,Nuclear,GW,,,107,101,94,87
North America,SPS,Capacity,Renewables,GW,,,591,699,798,892
North America,SPS,Capacity,Hydro,GW,,,202,205,208,212
North America,SPS,Capacity,Bioenergy,GW,,,24,26,28,29
North America,SPS,Capacity,Wind,GW,,,171,198,223,242
North America,SPS,Capacity,Geothermal,GW,,,5,6,7,8
North America,SPS,Capacity,Solar PV,GW,,,187,260,326,394
North America,SPS,Capacity,CSP,GW,,,2,2,3,5
North America,SPS,Capacity,Marine,GW,,,0,1,2,2
North America,SPS,CO2 Emissions,Total CO2,MtCO2/y,,,5544.04,5321.95,5101.81,4953.2
North America,SPS,CO2 Emissions,Coal,MtCO2/y,,,1025.86,907.05,825.42,764.48
North America,SPS,CO2 Emissions,Oil,MtCO2/y,,,2395.09,2256.07,2098.72,1961.7
North America,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,2123.09,2158.83,2177.66,2227.03
North America,SPS,CO2 Emissions,Power sector,MtCO2/y,,,1720.58,1594.71,1519.52,1485.06
North America,SPS,CO2 Emissions,Coal,MtCO2/y,,,909.89,795.44,717.21,658.37
North America,SPS,CO2 Emissions,Oil,MtCO2/y,,,21.63,15.31,12.67,8.58
North America,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,789.07,783.97,789.64,818.1
North America,SPS,CO2 Emissions,Final consumption,MtCO2/y,,,3311.99,3188.77,3037.39,2909.46
North America,SPS,CO2 Emissions,Coal,MtCO2/y,,,103.4,98.98,95.58,93.43
North America,SPS,CO2 Emissions,Oil,MtCO2/y,,,2206.57,2074.96,1921.84,1787.36
North America,SPS,CO2 Emissions,Transport,MtCO2/y,,,1947.01,1833.55,1700.21,1582.22
North America,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,1002.03,1014.82,1019.97,1028.67
North America,SPS,CO2 Emissions,Industry,MtCO2/y,,,622.1,623.47,618.43,620.59
North America,SPS,CO2 Emissions,Transport,MtCO2/y,,,2013.03,1911.59,1791.53,1688.59
North America,SPS,CO2 Emissions,Buildings,MtCO2/y,,,605.55,584.31,560.49,535.97
North America,SPS,Indicators,Population (million),million,,,514.56,530.869,546.177,559.291
North America,SPS,Indicators,Share of World population,Percent,,,0.063,0.062,0.062,0.061
North America,SPS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,28507.38,31542.39,34986.58,38867.21
North America,SPS,Indicators,Share of World GDP,Percent,,,0.164,0.153,0.145,0.139
North America,SPS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,55401.448,59416.534,64057.22,69493.741
North America,SPS,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",,,26768.77,29516.27,32632.53,36158.25
North America,SPS,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.096,0.086,0.077,0.069
North America,SPS,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.069,0.062,0.056,0.05
North America,SPS,Indicators,TPED per capita (toe),toe,,,5.321,5.118,4.93,4.803
OECD,SPS,Electricity generation,Total generation,TWh/y,,,11623.43,11958.84,12365.61,12863.74
OECD,SPS,Electricity generation,Coal,TWh/y,,,2048.8,1774.24,1566,1428.5
OECD,SPS,Electricity generation,Oil,TWh/y,,,106.61,77.25,58.34,37.74
OECD,SPS,Electricity generation,Natural gas,TWh/y,,,3416.37,3359.49,3399.84,3474.23
OECD,SPS,Electricity generation,Nuclear,TWh/y,,,1837.88,1801.34,1676.57,1626.04
OECD,SPS,Electricity generation,Renewables,TWh/y,,,4185.78,4918.54,5636.88,6269.23
OECD,SPS,Electricity generation,Hydro,TWh/y,,,1578.08,1632.75,1675.94,1717.89
OECD,SPS,Electricity generation,Bioenergy,TWh/y,,,469.43,509.41,552.86,588.33
OECD,SPS,Electricity generation,Wind,TWh/y,,,1332.12,1721.39,2114.03,2425.08
OECD,SPS,Electricity generation,Geothermal,TWh/y,,,70.63,85.66,103.39,120.07
OECD,SPS,Electricity generation,Solar PV,TWh/y,,,721.2,939.13,1135.13,1323.51
OECD,SPS,Electricity generation,CSP,TWh/y,,,12.24,20.91,32.48,48.57
OECD,SPS,Electricity generation,Marine,TWh/y,,,2.08,9.3,23.05,45.79
OECD,SPS,Capacity,Total capacity,GW,,,3547,3809,4077,4324
OECD,SPS,Capacity,Coal,GW,,,434,375,329,309
OECD,SPS,Capacity,Oil,GW,,,103,78,64,50
OECD,SPS,Capacity,Natural gas,GW,,,1029,1092,1167,1225
OECD,SPS,Capacity,Nuclear,GW,,,273,250,228,223
OECD,SPS,Capacity,Renewables,GW,,,1684,1971,2211,2405
OECD,SPS,Capacity,Hydro,GW,,,512,526,536,546
OECD,SPS,Capacity,Bioenergy,GW,,,98,104,111,117
OECD,SPS,Capacity,Wind,GW,,,491,594,682,742
OECD,SPS,Capacity,Geothermal,GW,,,11,13,15,17
OECD,SPS,Capacity,Solar PV,GW,,,566,722,845,950
OECD,SPS,Capacity,CSP,GW,,,5,8,11,14
OECD,SPS,Capacity,Marine,GW,,,1,4,10,19
OECD,SPS,CO2 Emissions,Total CO2,MtCO2/y,,,10413.55,9702.22,9022.54,8552.32
OECD,SPS,CO2 Emissions,Coal,MtCO2/y,,,2462.17,2140.55,1871.01,1689.9
OECD,SPS,CO2 Emissions,Oil,MtCO2/y,,,4402.79,4045.69,3648.05,3346.91
OECD,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,3548.59,3515.98,3503.48,3515.51
OECD,SPS,CO2 Emissions,Power sector,MtCO2/y,,,3376.88,3019.24,2770.68,2610.59
OECD,SPS,CO2 Emissions,Coal,MtCO2/y,,,1940.26,1652.52,1416.37,1259.1
OECD,SPS,CO2 Emissions,Oil,MtCO2/y,,,79.95,57.93,45.16,31.89
OECD,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,1356.67,1308.78,1309.14,1319.59
OECD,SPS,CO2 Emissions,Final consumption,MtCO2/y,,,6233.35,5875.42,5458.29,5140.99
OECD,SPS,CO2 Emissions,Coal,MtCO2/y,,,419.24,388.17,358.52,338.01
OECD,SPS,CO2 Emissions,Oil,MtCO2/y,,,4038.8,3718.5,3347.77,3064.44
OECD,SPS,CO2 Emissions,Transport,MtCO2/y,,,3312.73,3072.51,2781.67,2556.63
OECD,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,1775.31,1768.75,1751.99,1738.54
OECD,SPS,CO2 Emissions,Industry,MtCO2/y,,,1359.9,1332.23,1295.66,1271.77
OECD,SPS,CO2 Emissions,Transport,MtCO2/y,,,3391.7,3166.05,2894.19,2688.68
OECD,SPS,CO2 Emissions,Buildings,MtCO2/y,,,1323.07,1224.46,1122.84,1042.37
OECD,SPS,Indicators,Population (million),million,,,1334.366,1352.288,1367.811,1378.693
OECD,SPS,Indicators,Share of World population,Percent,,,0.164,0.159,0.154,0.15
OECD,SPS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,66956.422,73116.059,79686.691,86843.217
OECD,SPS,Indicators,Share of World GDP,Percent,,,0.386,0.355,0.33,0.311
OECD,SPS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,50178.457,54068.412,58258.567,62989.507
OECD,SPS,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",,,59165.589,64472.564,70159.32,76388.366
OECD,SPS,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.08,0.071,0.064,0.058
OECD,SPS,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.057,0.052,0.046,0.042
OECD,SPS,Indicators,TPED per capita (toe),toe,,,3.995,3.854,3.712,3.632
Russia,SPS,Electricity generation,Total generation,TWh/y,,,1185.58,1232.86,1281.1,1345.19
Russia,SPS,Electricity generation,Coal,TWh/y,,,193.12,157.55,143.72,132.63
Russia,SPS,Electricity generation,Oil,TWh/y,,,2.04,1.49,0.92,0.66
Russia,SPS,Electricity generation,Natural gas,TWh/y,,,590.21,623.42,614.19,631.07
Russia,SPS,Electricity generation,Nuclear,TWh/y,,,195.5,211.23,236.86,244.99
Russia,SPS,Electricity generation,Renewables,TWh/y,,,204.71,239.17,285.42,335.84
Russia,SPS,Electricity generation,Hydro,TWh/y,,,194.02,206.21,217.78,225.5
Russia,SPS,Electricity generation,Bioenergy,TWh/y,,,3.64,8.18,17.71,32.53
Russia,SPS,Electricity generation,Wind,TWh/y,,,4.21,16.7,35.23,54.98
Russia,SPS,Electricity generation,Geothermal,TWh/y,,,0.97,5.54,11.46,18.57
Russia,SPS,Electricity generation,Solar PV,TWh/y,,,1.87,2.55,3.24,4.25
Russia,SPS,Electricity generation,CSP,TWh/y,,,0,0,0,0
Russia,SPS,Electricity generation,Marine,TWh/y,,,0,0,0,0
Russia,SPS,Capacity,Total capacity,GW,,,275,279,287,304
Russia,SPS,Capacity,Coal,GW,,,42,33,30,27
Russia,SPS,Capacity,Oil,GW,,,2,2,1,1
Russia,SPS,Capacity,Natural gas,GW,,,141,140,136,141
Russia,SPS,Capacity,Nuclear,GW,,,28,31,33,34
Russia,SPS,Capacity,Renewables,GW,,,61,71,85,99
Russia,SPS,Capacity,Hydro,GW,,,55,58,61,63
Russia,SPS,Capacity,Bioenergy,GW,,,2,3,5,8
Russia,SPS,Capacity,Wind,GW,,,2,8,15,22
Russia,SPS,Capacity,Geothermal,GW,,,0,1,2,3
Russia,SPS,Capacity,Solar PV,GW,,,2,2,3,4
Russia,SPS,Capacity,CSP,GW,,,0,0,0,0
Russia,SPS,Capacity,Marine,GW,,,0,0,0,0
Russia,SPS,CO2 Emissions,Total CO2,MtCO2/y,,,1582.58,1538.22,1499.4,1483.99
Russia,SPS,CO2 Emissions,Coal,MtCO2/y,,,391,351.42,332.73,316.74
Russia,SPS,CO2 Emissions,Oil,MtCO2/y,,,342.71,339.36,325.27,316.12
Russia,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,848.87,847.44,841.41,851.12
Russia,SPS,CO2 Emissions,Power sector,MtCO2/y,,,750.42,711.09,685.47,676.58
Russia,SPS,CO2 Emissions,Coal,MtCO2/y,,,257.6,220.93,204.28,190.04
Russia,SPS,CO2 Emissions,Oil,MtCO2/y,,,18.19,17.35,15.89,15.33
Russia,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,474.63,472.81,465.3,471.21
Russia,SPS,CO2 Emissions,Final consumption,MtCO2/y,,,750.08,744.56,731.46,722.18
Russia,SPS,CO2 Emissions,Coal,MtCO2/y,,,130.2,127.35,125.28,123.52
Russia,SPS,CO2 Emissions,Oil,MtCO2/y,,,294.12,293.39,283.09,274.68
Russia,SPS,CO2 Emissions,Transport,MtCO2/y,,,194.27,197.49,192.88,190.57
Russia,SPS,CO2 Emissions,Natural gas,MtCO2/y,,,325.75,323.82,323.09,323.98
Russia,SPS,CO2 Emissions,Industry,MtCO2/y,,,268.97,266.17,263.03,260.42
Russia,SPS,CO2 Emissions,Transport,MtCO2/y,,,276.16,281.87,280.53,281.59
Russia,SPS,CO2 Emissions,Buildings,MtCO2/y,,,192.15,185.55,178.78,172.83
Russia,SPS,Indicators,Population (million),million,,,144.1,142.328,140.129,138.042
Russia,SPS,Indicators,Share of World population,Percent,,,0.018,0.017,0.016,0.015
Russia,SPS,Indicators,"GDP ($2018 billion, PPP)","$2018 billion, PPP",,,4731.87,5221.4,5762.52,6295.65
Russia,SPS,Indicators,Share of World GDP,Percent,,,0.027,0.025,0.024,0.022
Russia,SPS,Indicators,"GDP per capita ($2018, PPP)","$2018, PPP",,,32837.405,36685.684,41122.965,45606.772
Russia,SPS,Indicators,"GDP ($2018 billion, MER)","$2018 billion, MER",,,1831.32,2020.77,2230.19,2436.52
Russia,SPS,Indicators,"TPED/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.162,0.147,0.134,0.125
Russia,SPS,Indicators,"TFC/GDP (toe per $1000, PPP)","toe per $1000, PPP",,,0.111,0.102,0.093,0.086
Russia,SPS,Indicators,TPED per capita (toe),toe,,,5.318,5.39,5.515,5.693
South Africa,SPS,Electricity generation,Total generation,TWh/y,,,263.97,282.66,309.53,344.06
South Africa,SPS,Electricity generation,Coal,TWh/y,,,220.74,181.1,163.3,142.93
South Africa,SPS,Electricity generation,Oil,TWh/y,,,0.33,0.31,0.3,0.28
South Africa,SPS,Electricity generation,Natural gas,TWh/y,,,4.06,9.74,16.54,23.28
South Africa,SPS,Electricity generation,Nuclear,TWh/y,,,14.11,14.11,15.36,24.57
South Africa,SPS,Electricity generation,Renewables,TWh/y,,,24.73,77.4,114.02,153.01
South Africa,SPS,Electricity generation,Hydro,TWh/y,,,1.79,2.99,4.22,5.71
South Africa,SPS,Electricity generation,Bioenergy,TWh/y,,,2.18,8.64,12.61,15.99
South Africa,SPS,Electricity generation,Wind,TWh/y,,,12.21,42.02,61.36,81.41
South Africa,SPS,Electricity generation,Geothermal,TWh/y,,,0,0.06,0.12,0.23
South Africa,SPS,Electricity generation,Solar PV,TWh/y,,,6.96,22.11,31.51,41.23
South Africa,SPS,Electricity generation,CSP,TWh/y,,,1.59,1.59,4.2,8.44
South Africa,SPS,Electricity generation,Marine,TWh/y,,,0,0,0,0
South Africa,SPS,Capacity,Total capacity,GW,,,65,82,96,112
